52.0,1.589630126953125,0.34664374589920044,-0.23919731378555298,4.0,3.506557897319982,0.01978454241403263,3.0,0.0,6.0,2.0,0.0,1.0
30.0,1.555867075920105,2.291923761367798,-0.2763970196247101,4.0,4.605170185988092,0.06663677167725408,0.0,0.0,2.0,6.0,-1.0,1.0
9.0,1.2551534175872803,2.518343448638916,-1.3497722148895264,1.0,3.7578723256008875,0.22387811339358496,0.0,0.0,1.0,2.0,0.0,1.0
68.0,1.7115256786346436,-0.23700201511383057,0.8630828261375427,6.0,2.0928645620119766,0.04952830174583083,0.0,2.0,8.0,6.0,0.0,1.0
2.0,1.1343400478363037,-0.496115505695343,0.9516099691390991,1.0,3.2188758248682006,2.158744056768155,0.0,0.0,0.0,1.0,0.0,1.0
22.0,1.1688424348831177,0.2045487016439438,0.45414677262306213,2.0,5.0106352940962555,0.020705113274874974,0.0,2.0,3.0,5.0,0.0,1.0
14.0,0.93410724401474,1.6991790533065796,0.9665778875350952,2.0,3.0647251450409425,0.20937098231545853,0.0,0.0,2.0,1.0,0.0,1.0
17.0,1.5023870468139648,1.6699585914611816,0.7077270150184631,2.0,5.0106352940962555,0.2947432525938974,0.0,0.0,1.0,3.0,0.0,1.0
8.0,2.177136182785034,1.8372278213500977,-1.1157501935958862,1.0,4.0943445622221,0.36639921905205247,0.0,0.0,1.0,1.0,0.0,1.0
16.0,1.5320987701416016,0.3028917908668518,1.1533595323562622,3.0,2.207274913189721,0.31316470588101597,0.0,0.0,2.0,0.0,0.0,1.0
23.0,0.8476478457450867,0.500105082988739,-2.636554002761841,2.0,4.605170185988092,0.10091197325097366,0.0,0.0,2.0,3.0,0.0,1.0
28.0,1.7220628261566162,1.0587549209594727,-1.132062554359436,2.0,3.7578723256008875,0.22420236551390457,0.0,0.0,4.0,2.0,-1.0,1.0
29.0,1.6212373971939087,0.932664155960083,0.7018234133720398,3.0,5.0106352940962555,0.051700943542697136,0.0,0.0,2.0,3.0,0.0,1.0
32.0,0.5013797283172607,1.5494555234909058,0.913472056388855,3.0,5.0106352940962555,0.011747072058331875,0.0,0.0,5.0,3.0,0.0,1.0
34.0,1.6381711959838867,-0.04120673984289169,0.6707149147987366,4.0,2.7593434954897607,0.12335680324389457,0.0,1.0,3.0,2.0,0.0,1.0
38.0,2.160553455352783,-0.09194204211235046,1.2185813188552856,5.0,4.0943445622221,0.08260087150512274,0.0,0.0,1.0,2.0,0.0,1.0
36.0,1.5849586725234985,1.1690527200698853,-0.2895216643810272,2.0,2.7593434954897607,0.03933208736775249,0.0,1.0,4.0,3.0,0.0,1.0
40.0,1.574129343032837,2.1438403129577637,-0.8747407793998718,3.0,5.0106352940962555,0.05674488175427637,0.0,0.0,3.0,5.0,1.0,1.0
43.0,1.6553717851638794,1.146648645401001,0.47385451197624207,5.0,4.31748811353631,0.02889085573238369,0.0,0.0,2.0,7.0,1.0,1.0
44.0,2.240767240524292,0.5922998785972595,0.7719177007675171,8.0,3.0647251450409425,0.11387807486582399,0.0,0.0,2.0,7.0,0.0,1.0
7.0,2.0027198791503906,1.2350714206695557,0.10744874179363251,1.0,2.5257286443082556,0.7158050420137507,0.0,0.0,1.0,1.0,0.0,1.0
12.0,1.4600391387939453,0.5380159020423889,-1.9298866987228394,1.0,5.0106352940962555,0.3837641821656743,0.0,0.0,3.0,1.0,0.0,1.0
8.0,2.075301170349121,1.5609886646270752,-0.30520665645599365,1.0,2.8134107167600364,0.31571608053853195,0.0,0.0,2.0,2.0,0.0,1.0
9.0,2.035226821899414,1.0636012554168701,-3.1293890476226807,1.0,4.605170185988092,0.26350866272011075,0.0,0.0,1.0,1.0,0.0,1.0
28.0,2.1289432048797607,0.4618855118751526,-0.27316901087760925,2.0,1.0886619578149417,0.30839200810973644,0.0,0.0,4.0,2.0,1.0,1.0
15.0,1.2921311855316162,0.907331109046936,-0.5674382448196411,2.0,3.0647251450409425,0.15576577631131514,0.0,0.0,3.0,0.0,-1.0,1.0
19.0,1.2626415491104126,0.3626846969127655,0.305792897939682,1.0,2.8134107167600364,0.24237737820989955,0.0,0.0,4.0,2.0,0.0,1.0
9.0,0.8050168752670288,0.6743350625038147,-0.4148866534233093,1.0,2.7593434954897607,0.049977578757940566,0.0,1.0,3.0,2.0,0.0,1.0
51.0,2.159571886062622,0.43507593870162964,0.8006197810173035,4.0,3.624340932976365,0.05707008755320949,0.0,0.0,5.0,4.0,0.0,1.0
14.0,1.6159296035766602,0.5739364624023438,-0.26115936040878296,1.0,3.0647251450409425,0.35790252100687536,0.0,0.0,2.0,2.0,-1.0,1.0
14.0,0.5997368693351746,2.763420820236206,-0.06748814135789871,3.0,1.0886619578149417,0.2924531830158643,0.0,0.0,2.0,1.0,0.0,1.0
18.0,1.4479604959487915,-0.2031015008687973,0.38564154505729675,2.0,3.506557897319982,0.2505317647048128,2.0,0.0,3.0,1.0,0.0,1.0
21.0,2.5212624073028564,1.1942052841186523,-0.9178085327148438,2.0,3.912023005428146,0.12229944089176434,0.0,0.0,2.0,3.0,0.0,1.0
38.0,1.8677667379379272,1.2976917028427124,-0.6052295565605164,4.0,3.624340932976365,0.1318588235288488,0.0,0.0,5.0,2.0,-1.0,1.0
6.0,-0.2945616543292999,0.5028628706932068,-3.0437066555023193,1.0,4.0943445622221,0.6263120542668146,0.0,0.0,1.0,0.0,1.0,1.0
30.0,0.9364498853683472,1.0483391284942627,-0.26023879647254944,2.0,4.31748811353631,0.12122168792260928,1.0,0.0,1.0,3.0,-1.0,1.0
21.0,1.378201961517334,0.5515008568763733,-0.08381439745426178,3.0,2.8134107167600364,0.23860168067125026,0.0,0.0,0.0,3.0,0.0,1.0
46.0,1.7455109357833862,0.637636661529541,0.8670209050178528,5.0,3.506557897319982,0.02028255994273467,3.0,0.0,2.0,3.0,0.0,1.0
7.0,0.06256283819675446,3.007606267929077,-1.574825644493103,1.0,3.7578723256008875,0.366898322675293,0.0,0.0,2.0,1.0,0.0,1.0
12.0,1.6381951570510864,1.088666558265686,-0.8562057614326477,1.0,4.605170185988092,0.3837641821656743,0.0,0.0,4.0,1.0,0.0,1.0
46.0,1.7556812763214111,0.161825492978096,0.10586458444595337,5.0,4.605170185988092,0.10892685421948381,0.0,0.0,0.0,5.0,0.0,1.0
65.0,1.803496241569519,1.0385886430740356,-0.40953418612480164,6.0,3.0647251450409425,0.075918716577216,1.0,0.0,12.0,5.0,1.0,1.0
66.0,1.5902820825576782,1.2416990995407104,0.49055150151252747,8.0,3.0647251450409425,0.029667027975940265,1.0,0.0,5.0,4.0,0.0,1.0
38.0,2.1682281494140625,0.3625732958316803,0.5570161938667297,4.0,1.0886619578149417,0.11361810825095553,0.0,0.0,2.0,2.0,0.0,1.0
23.0,1.5567495822906494,-0.31993815302848816,1.0590906143188477,2.0,4.31748811353631,0.1877168745015787,0.0,0.0,6.0,1.0,0.0,1.0
49.0,1.9305115938186646,0.47897887229919434,0.8423346877098083,6.0,5.0106352940962555,0.04771691872557404,1.0,0.0,5.0,2.0,0.0,1.0
48.0,2.8315927982330322,-0.22871604561805725,0.7124649286270142,4.0,3.0647251450409425,0.034669811222081584,1.0,0.0,8.0,4.0,0.0,1.0
45.0,1.9616936445236206,1.0339142084121704,0.6899122595787048,4.0,5.0106352940962555,0.11134745097991679,0.0,0.0,4.0,5.0,0.0,1.0
149.0,1.7547789812088013,0.8747193813323975,0.13159923255443573,11.0,5.0106352940962555,0.011480069941086617,0.0,1.0,17.0,19.0,-1.0,1.0
19.0,-0.40463346242904663,0.8455004692077637,-1.2295074462890625,1.0,2.7593434954897607,0.2302585092994046,0.0,1.0,3.0,1.0,1.0,1.0
15.0,0.896096408367157,2.2693898677825928,-0.08438769727945328,2.0,2.5257286443082556,0.241622728865091,0.0,0.0,3.0,1.0,1.0,1.0
13.0,0.7395913004875183,0.5305434465408325,0.23479126393795013,2.0,1.0886619578149417,0.03549447989978567,1.0,0.0,0.0,2.0,0.0,1.0
27.0,1.0644673109054565,0.6475651264190674,0.6326773166656494,3.0,5.0106352940962555,0.11210118275695229,1.0,0.0,4.0,3.0,1.0,1.0
64.0,0.7619214057922363,1.218826174736023,-0.18615378439426422,6.0,2.7593434954897607,0.026793725438936353,0.0,0.0,8.0,10.0,-1.0,1.0
5.0,2.564084053039551,0.42724043130874634,-0.03596997261047363,1.0,5.0106352940962555,1.0021270588192512,0.0,0.0,1.0,0.0,0.0,1.0
16.0,1.4042251110076904,0.7801958918571472,1.1827037334442139,2.0,5.0106352940962555,0.31316470588101597,0.0,0.0,2.0,0.0,0.0,1.0
10.0,1.3324366807937622,0.2813166379928589,1.306945562362671,2.0,1.0886619578149417,0.431748811353631,0.0,0.0,1.0,0.0,0.0,1.0
4.0,1.3081767559051514,1.4923676252365112,1.4390125274658203,1.0,4.31748811353631,0.15715216485559352,0.0,0.0,0.0,0.0,0.0,1.0
23.0,1.586073637008667,0.6159653663635254,0.4057842195034027,1.0,2.0928645620119766,0.05186621600605874,0.0,0.0,2.0,0.0,-1.0,1.0
46.0,1.5695250034332275,0.12082274258136749,0.40864989161491394,3.0,3.3058872018578307,0.015528834956156232,2.0,0.0,5.0,3.0,-1.0,1.0
16.0,-0.21941648423671722,0.4391709268093109,-0.4689001739025116,2.0,5.0106352940962555,0.029230748152764673,0.0,1.0,0.0,2.0,-1.0,1.0
6.0,1.2757081985473633,1.5108548402786255,-2.1088249683380127,1.0,4.0943445622221,0.23476278058711167,1.0,0.0,0.0,0.0,0.0,1.0
11.0,0.823560893535614,2.041123628616333,-2.0034685134887695,1.0,3.7578723256008875,0.39249891941239184,0.0,0.0,2.0,0.0,1.0,1.0
24.0,1.8035646677017212,0.8106822371482849,0.556469202041626,3.0,2.7593434954897607,0.01407526915143123,0.0,0.0,1.0,5.0,0.0,1.0
20.0,2.475147008895874,0.7764331698417664,-0.6399015188217163,2.0,4.31748811353631,0.010352556637437487,2.0,0.0,1.0,1.0,0.0,1.0
29.0,1.461496114730835,0.46620985865592957,-0.42732495069503784,6.0,5.0106352940962555,0.10886619578149417,0.0,1.0,4.0,8.0,0.0,1.0
9.0,0.7749359607696533,0.3474595546722412,1.5141217708587646,2.0,1.0886619578149417,0.0552136353996666,0.0,0.0,1.0,0.0,0.0,1.0
17.0,2.0580320358276367,-0.22699151933193207,-0.34530359506607056,2.0,2.336486644669727,0.01380340884991665,0.0,1.0,1.0,1.0,0.0,2.0
29.0,1.9619572162628174,0.3303379714488983,0.1575336456298828,3.0,4.31748811353631,0.034945495824243056,0.0,0.0,3.0,2.0,0.0,2.0
39.0,2.1591689586639404,0.015493457205593586,0.3194156587123871,4.0,5.0106352940962555,0.10030828219046528,0.0,0.0,3.0,0.0,0.0,2.0
54.0,0.9189057946205139,0.8154688477516174,0.3045392632484436,4.0,2.870569130599985,0.08528092937014985,0.0,0.0,9.0,2.0,0.0,2.0
16.0,0.8588356375694275,0.3492335379123688,-0.1316496729850769,2.0,4.31748811353631,0.031057669912312465,0.0,0.0,1.0,1.0,0.0,2.0
25.0,1.4257760047912598,0.919680655002594,-1.3590587377548218,2.0,5.0106352940962555,0.11724775009665679,0.0,0.0,3.0,1.0,-1.0,2.0
92.0,1.5572831630706787,1.2660610675811768,-0.005230036098510027,6.0,3.506557897319982,0.0440252103464742,1.0,0.0,8.0,7.0,-1.0,2.0
26.0,0.740828275680542,0.9967650175094604,-0.33050569891929626,2.0,5.0106352940962555,0.11787404404003626,0.0,0.0,3.0,3.0,0.0,2.0
49.0,1.8995128870010376,0.057286135852336884,-0.7616968750953674,3.0,3.506557897319982,0.10225786314482153,0.0,0.0,5.0,4.0,0.0,2.0
36.0,2.0002849102020264,0.5909789800643921,0.4222339391708374,4.0,1.0886619578149417,0.12792139405522476,0.0,0.0,4.0,3.0,0.0,2.0
20.0,1.430269479751587,1.4121224880218506,-1.2136224508285522,2.0,2.9311937524164198,0.14067053583800182,0.0,0.0,6.0,1.0,-1.0,2.0
72.0,2.120360851287842,0.38117676973342896,0.3677396774291992,6.0,5.0106352940962555,0.0918302000516064,0.0,0.0,9.0,3.0,1.0,2.0
28.0,1.5490936040878296,-0.19197893142700195,0.7160945534706116,2.0,4.31748811353631,0.1025203260928566,0.0,0.0,5.0,1.0,0.0,2.0
52.0,1.395198941230774,0.5244905948638916,0.6973422169685364,3.0,5.0106352940962555,0.049390158821674066,0.0,0.0,10.0,2.0,-1.0,2.0
38.0,1.8834377527236938,-0.03152042627334595,0.3013002574443817,4.0,4.605170185988092,0.025985112279565348,1.0,0.0,7.0,4.0,0.0,2.0
14.0,2.1403543949127197,0.4867570698261261,0.6071810126304626,2.0,1.0886619578149417,0.11862365763011791,0.0,0.0,1.0,1.0,0.0,2.0
60.0,1.413040280342102,0.7973797917366028,-0.4528679847717285,3.0,1.0886619578149417,0.0835105882349376,0.0,0.0,7.0,13.0,-1.0,2.0
23.0,1.5815221071243286,0.09449182450771332,-0.14743854105472565,2.0,4.31748811353631,0.21785370843896762,0.0,0.0,5.0,1.0,0.0,2.0
64.0,1.311535120010376,0.9616000056266785,-1.5716694593429565,4.0,3.506557897319982,0.03928804121389838,0.0,0.0,10.0,5.0,-1.0,2.0
47.0,1.2731256484985352,1.4852931499481201,0.5303869843482971,2.0,4.605170185988092,0.06992933889828859,0.0,0.0,7.0,3.0,-1.0,2.0
24.0,1.7597440481185913,0.17932792007923126,0.3638056516647339,2.0,2.207274913189721,0.0453609149089559,0.0,0.0,3.0,4.0,1.0,2.0
42.0,2.3086674213409424,0.9258615374565125,0.2254640907049179,3.0,4.605170185988092,0.04207147185957925,0.0,0.0,4.0,3.0,0.0,2.0
31.0,0.8043908476829529,1.1351624727249146,-0.37149590253829956,3.0,4.31748811353631,0.021793965137699968,0.0,0.0,5.0,0.0,0.0,2.0
19.0,1.1365734338760376,1.6611113548278809,0.3067910671234131,2.0,4.0943445622221,0.013076913647289459,0.0,0.0,2.0,0.0,1.0,2.0
33.0,1.756454586982727,1.161786437034607,-0.06867533177137375,3.0,2.7593434954897607,0.09723197652523032,0.0,1.0,3.0,2.0,0.0,2.0
30.0,0.4907102584838867,0.9714945554733276,-1.814631462097168,2.0,5.0106352940962555,0.07253048077413732,0.0,2.0,4.0,2.0,0.0,2.0
27.0,1.8557465076446533,0.2398630827665329,0.823563814163208,2.0,3.3058872018578307,0.18557908496652797,0.0,0.0,5.0,0.0,1.0,2.0
21.0,1.0053037405014038,1.4259889125823975,-0.6246238350868225,2.0,2.8134107167600364,0.1080854890557645,0.0,0.0,4.0,2.0,0.0,2.0
29.0,1.2964897155761719,1.1293865442276,-0.8674657344818115,2.0,2.9311937524164198,0.10462777057315548,0.0,1.0,3.0,1.0,-1.0,2.0
33.0,1.6606576442718506,1.4497699737548828,0.42550230026245117,4.0,1.0886619578149417,0.030116528399818147,0.0,0.0,4.0,1.0,0.0,2.0
38.0,1.4748022556304932,0.37914592027664185,-0.6486223340034485,2.0,2.8134107167600364,0.08260087150512274,0.0,0.0,9.0,1.0,0.0,2.0
29.0,0.8033879995346069,1.6956593990325928,-2.2391130924224854,4.0,3.912023005428146,0.15879897193062387,0.0,0.0,4.0,3.0,-1.0,2.0
32.0,0.8312874436378479,0.3122406005859375,-0.38591837882995605,2.0,2.870569130599985,0.03928804121389838,0.0,0.0,6.0,1.0,0.0,2.0
82.0,1.3852918148040771,1.0735194683074951,-0.15796589851379395,7.0,4.605170185988092,0.0880955710482392,0.0,0.0,14.0,4.0,0.0,2.0
13.0,1.6039685010910034,0.24976478517055511,0.44437122344970703,1.0,3.4011973816621555,0.12641072800844477,0.0,0.0,0.0,0.0,-1.0,2.0
32.0,1.4475445747375488,1.3809560537338257,-0.29768434166908264,3.0,5.0106352940962555,0.09808853491233326,0.0,0.0,3.0,5.0,0.0,2.0
24.0,1.3078737258911133,0.18243788182735443,-0.6784123778343201,4.0,2.336486644669727,0.019991031503176226,0.0,1.0,2.0,2.0,0.0,2.0
17.0,1.4766474962234497,0.9338997006416321,0.42328953742980957,2.0,4.31748811353631,0.165494748044708,0.0,0.0,1.0,0.0,0.0,2.0
34.0,1.217599868774414,1.273983359336853,-1.3145785331726074,3.0,3.7578723256008875,0.041568324514935584,0.0,0.0,4.0,4.0,-1.0,2.0
22.0,1.5880850553512573,0.8738184571266174,-0.49609604477882385,2.0,3.624340932976365,0.10844754255812282,0.0,0.0,2.0,1.0,0.0,2.0
26.0,0.9719778895378113,0.7682318687438965,-0.38945552706718445,1.0,2.336486644669727,0.15990696716801148,0.0,1.0,5.0,1.0,-1.0,2.0
53.0,2.039287805557251,0.9162788391113281,0.0013005711371079087,5.0,4.605170185988092,0.06073350612958869,0.0,0.0,11.0,2.0,-1.0,2.0
19.0,1.935991644859314,0.050852105021476746,0.048882558941841125,2.0,4.0943445622221,0.1267339794027301,0.0,0.0,3.0,2.0,-1.0,2.0
26.0,0.7937449216842651,1.6617134809494019,-0.9392181038856506,1.0,2.8134107167600364,0.1224402667354752,0.0,1.0,5.0,1.0,-1.0,2.0
24.0,1.0701851844787598,-1.1886754035949707,-0.20324915647506714,2.0,5.0106352940962555,0.20042541176385023,0.0,1.0,1.0,4.0,0.0,2.0
31.0,2.225872278213501,0.4699060320854187,0.49163544178009033,4.0,4.605170185988092,0.0559190503581961,0.0,0.0,4.0,1.0,0.0,2.0
25.0,0.9983972907066345,1.00803804397583,-2.1440067291259766,2.0,2.407945608651872,0.11253642867040146,0.0,0.0,3.0,2.0,-1.0,2.0
38.0,1.3142231702804565,-0.5673007965087891,-1.2291933298110962,3.0,2.336486644669727,0.08253527756072308,0.0,1.0,4.0,4.0,0.0,2.0
71.0,1.6391279697418213,0.23237469792366028,1.1683017015457153,6.0,5.0106352940962555,0.024076257793112208,0.0,1.0,7.0,12.0,-1.0,2.0
15.0,1.5249029397964478,-0.8159587383270264,0.32781487703323364,2.0,2.336486644669727,0.08833268959423812,0.0,1.0,2.0,2.0,0.0,2.0
59.0,1.4875110387802124,0.5574876666069031,0.045325178653001785,4.0,5.0106352940962555,0.024188412807460098,0.0,0.0,8.0,7.0,-1.0,2.0
58.0,1.011003017425537,1.4965405464172363,-0.6786922216415405,3.0,5.0106352940962555,0.05364793041447001,0.0,2.0,8.0,3.0,-1.0,2.0
55.0,1.5426746606826782,1.2004129886627197,-0.737722635269165,4.0,4.605170185988092,0.07112769100778447,0.0,0.0,7.0,4.0,1.0,2.0
28.0,1.6206194162368774,1.076629400253296,0.38526928424835205,3.0,2.336486644669727,0.13489734501476366,0.0,1.0,1.0,0.0,0.0,2.0
32.0,0.7067081928253174,0.47868457436561584,-0.4728960394859314,4.0,5.0106352940962555,0.13542257551611503,1.0,4.0,2.0,5.0,-1.0,2.0
36.0,0.7940914630889893,1.1593433618545532,-0.9584494233131409,4.0,5.0106352940962555,0.12847782805375013,1.0,2.0,4.0,4.0,0.0,2.0
36.0,1.6273068189620972,0.8688241243362427,-0.9845027327537537,4.0,2.336486644669727,0.11044878351697095,0.0,1.0,4.0,2.0,-1.0,2.0
30.0,2.0963134765625,0.25651341676712036,0.2837786376476288,3.0,2.870569130599985,0.11019624006192769,0.0,0.0,5.0,0.0,-1.0,2.0
30.0,1.8975695371627808,0.641179621219635,-0.26661035418510437,3.0,3.4011973816621555,0.020953621980745803,0.0,0.0,3.0,1.0,0.0,2.0
149.0,1.8250439167022705,0.9493582844734192,-0.3009123206138611,10.0,2.302585092994046,0.019023362517736498,0.0,4.0,24.0,2.0,-1.0,2.0
57.0,1.9181931018829346,0.8658778071403503,0.29337355494499207,6.0,2.336486644669727,0.07059214762451897,0.0,1.0,5.0,2.0,0.0,2.0
37.0,1.3929026126861572,1.1608567237854004,-0.12817244231700897,2.0,3.912023005428146,0.13542257551611503,0.0,0.0,5.0,2.0,-1.0,2.0
15.0,0.6726711392402649,1.5566902160644531,-0.12005894631147385,2.0,3.138833117194664,0.07257746385432945,0.0,0.0,2.0,3.0,1.0,2.0
33.0,1.1844333410263062,0.8870611190795898,0.27152231335639954,2.0,3.4011973816621555,0.0668871185815067,0.0,0.0,2.0,5.0,-1.0,2.0
25.0,1.3183904886245728,0.3303016424179077,-1.1434990167617798,2.0,2.336486644669727,0.0679616083885511,0.0,1.0,3.0,1.0,0.0,2.0
29.0,1.7675336599349976,-0.2831936478614807,0.3457997739315033,3.0,2.336486644669727,0.14391627045121033,0.0,1.0,2.0,4.0,0.0,2.0
66.0,1.0931180715560913,0.39569219946861267,-0.1117749810218811,6.0,5.0106352940962555,0.06349247225788691,1.0,1.0,11.0,2.0,-1.0,2.0
46.0,1.112777829170227,0.6523024439811707,-0.07122522592544556,3.0,4.605170185988092,0.10660926157651607,1.0,0.0,9.0,7.0,0.0,2.0
29.0,0.6867133378982544,-0.3652012050151825,0.1352880597114563,2.0,2.336486644669727,0.09259900421290275,1.0,1.0,2.0,2.0,0.0,2.0
52.0,1.997123122215271,0.612313449382782,-0.18002107739448547,8.0,4.605170185988092,0.09454028856785388,0.0,1.0,8.0,2.0,0.0,2.0
22.0,1.7389765977859497,-0.027233010157942772,-0.32133227586746216,2.0,5.0106352940962555,0.12232220507652332,1.0,0.0,3.0,1.0,0.0,2.0
25.0,0.7905625104904175,0.4217889606952667,0.1675000935792923,2.0,2.336486644669727,0.012992556139782674,0.0,1.0,3.0,2.0,-1.0,2.0
58.0,0.8465526103973389,1.315693736076355,-1.145314335823059,3.0,3.3058872018578307,0.08639026369131475,0.0,0.0,9.0,6.0,-1.0,2.0
52.0,1.6934328079223633,0.302325576543808,-0.2977461516857147,4.0,3.912023005428146,0.058525014997603646,1.0,2.0,7.0,3.0,-1.0,2.0
31.0,1.514790415763855,-0.4756981134414673,0.3338681757450104,3.0,2.336486644669727,0.07296804874702642,0.0,2.0,7.0,1.0,0.0,2.0
39.0,1.3655874729156494,1.7230631113052368,-0.9254916310310364,4.0,5.0106352940962555,0.0747493937814864,1.0,1.0,4.0,5.0,-1.0,2.0
31.0,2.042273998260498,0.48196572065353394,-0.013107933104038239,2.0,2.336486644669727,0.06742560383574563,0.0,1.0,3.0,5.0,0.0,2.0
17.0,1.2963461875915527,0.15431444346904755,-0.3192199468612671,3.0,3.912023005428146,0.2274635867901167,0.0,1.0,4.0,1.0,-1.0,2.0
32.0,1.3123445510864258,-0.010701511986553669,-0.404238224029541,2.0,2.336486644669727,0.020473118765718154,0.0,1.0,4.0,1.0,-1.0,2.0
39.0,1.2081977128982544,1.071750283241272,0.12304758280515671,3.0,3.7578723256008875,0.09635570065643301,0.0,0.0,3.0,7.0,0.0,2.0
44.0,1.3031419515609741,0.6326147317886353,0.34724700450897217,4.0,2.336486644669727,0.20467423048835964,0.0,1.0,6.0,2.0,0.0,2.0
